brand,title,type,price,available,sold,total_amount,genre,lastUpdate,country,state,city
Versace,PHEROMONE SPRAY COLOGNE for MEN *ATTRACT WOMEN! 52X ***NEW***,Eau de Toilette,32.95,10.0,217.0,7150.15,man,22-5-2024,United States,Florida,Rockledge
Paco Rabanne,Paco Rabanne Pour Homme  men 1 oz EDT U/B,Eau de Toilette,18.99,10.0,38.0,721.62,man,01-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,DECLARATION by Cartier edt Cologne 3.3 oz / 3.4 oz New tester,Eau de Toilette,59.63,24.0,48.0,2862.24,man,24-5-2024,United States,Texas,Dallas
Calvin Klein,BOSS # 6 UNLIMITED by HUGO BOSS Cologne EDT Men 3.3 / 3.4 oz NO SIX NEW IN BOX,Eau de Toilette,44.93,26.0,2098.0,94263.14,man,21-5-2024,United States,Texas,Dallas
Lancôme,Abercrombie & Fitch Fierce Intense 1.7 oz EDC Spray New Discontinued,Eau de Cologne,49.99,10.0,381.0,19046.19,man,12-4-2024,United States,New York,Rochester
Versace,Sauvage Elixir By Dior 2.0oz,Eau de Parfum,88.99,5.0,4.0,355.96,man,24-5-2024,United States,Michigan,Belleville
Paco Rabanne,1 Million by Paco Rabanne Men’s Sample Kit 4/pc,Eau de Parfum,20.0,7.0,2.0,40.0,man,22-5-2024,United States,New Jersey,Flemington
Paco Rabanne,"Paco Rabanne Invictus EDT 3.4oz for Men - Sealed, Sporty Fragrance",Eau de Toilette,39.99,7.0,40.0,1599.6,man,19-5-2024,United States,Kentucky,Flat Lick
Unbranded,Men's Pheromone-Infused Perfume Cupid Hypnosis Cologne Fragrances Charm Toilette,Eau de Parfum,15.99,10.0,65.0,1039.35,man,22-5-2024,United States,Texas,Houston
Unbranded,Dossier Fougere Pink Pepper Eau de Parfum. Size: 50ml / 1.7oz,Eau de Parfum,20.0,10.0,16.0,320.0,man,05-5-2024,United States,California,Los Angeles
Ralph Lauren,Ralph Lauren Polo Red 6.7oz / 200ml Men's Eau De Toilette Spray Brand New Sealed,Eau de Toilette,41.95,7.0,37.0,1552.15,man,19-5-2024,United States,California,San Jose
Dolce & Gabbana,Creed Aventus Eau De Parfum Travel Size Spray 10ml / 0.33oz Batch F002525 Sample,Eau de Parfum,38.99,10.0,20.0,779.8,man,22-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,K by Dolce & Gabbana 3.3 oz EDP Cologne for Men New In Box,Eau de Parfum,55.15,5.0,64.0,3529.6,man,24-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Dolce & Gabbana The One for Men 3.3 oz./ 100 ml. Eau de Parfum Spray For Men New,Eau de Parfum,74.48,10.0,5.0,372.4,man,24-5-2024,United States,Texas,Katy
Paco Rabanne,Lattafa Men's Pride Winners Trophy Silver EDP Spray 3.4 oz Fragrances,Fragrances,33.49,3.0,4.0,133.96,man,20-5-2024,United States,New York,Brooklyn
Giorgio Armani,"Roja Parfums Elysium Pour Homme Parfum Cologne Sample Spray .06oz, 1.7ml in Card",Eau de Cologne,17.89,5.0,68.0,1216.52,man,22-5-2024,United States,New Jersey,Phillipsburg
Calvin Klein,Obsession by Calvin Klein for Men 3.4 oz After Shave Balm in Tube Full Size NEW,Eau de Parfum,17.99,3.0,3.0,53.97,man,23-5-2024,United States,Indiana,West Harrison
Calvin Klein,Intense Leather by Salvatore Ferragamo for Men 3.4oz (100ML) Eau De Parfum Spray,Eau de Parfum,69.95,5.0,120.0,8394.0,man,13-5-2024,United States,New York,Brooklyn
Paco Rabanne,Ralph Lauren Polo Green 4.0 fl oz Cologne Eau De Toilette Factory Sealed New,Eau de Toilette,35.0,3.0,214.0,7490.0,man,24-5-2024,United States,Wisconsin,Grafton
Ralph Lauren,Michael Jordan Legend by Michael Jordan 3.4 oz Cologne Spray for Men New In Box,Eau de Cologne,21.79,10.0,488.0,10633.52,man,24-5-2024,United States,New Jersey,Hackensack
Yves Saint Laurent,YSL Yves Saint Laurent Y Eau de Toilette Spray 3.3 oz/100ML EDT Mens Cologne New,Eau de Toilette,38.0,10.0,42.0,1596.0,man,08-5-2024,Hong Kong,Massachusetts,Wakefield
Ralph Lauren,"Polo Blue by Ralph Lauren 4.2 Oz – Men's Eau De Toilette, Sealed Packaging",Eau de Toilette,34.99,5.0,31.0,1084.69,man,18-5-2024,United States,Michigan,Dearborn
Paco Rabanne,Paco Rabanne PHANTOM Parfum 1.7 oz / 50 ml Men's Spray,Eau de Parfum,82.99,10.0,2.0,165.98,man,22-5-2024,United States,New York,New York
Lancôme,Ornament pour homme by Afnan Cologne For Men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,22.15,28.0,196.0,4341.4,man,23-5-2024,United States,Texas,Dallas
Ralph Lauren,Polo Black by Ralph Lauren EDT 2.5 oz 75 ml NEW IN SEALED BOX,Eau de Toilette,26.55,7.0,15.0,398.25,man,21-5-2024,United States,North Carolina,Hamlet
Dolce & Gabbana,Free Shipping PERFUME For Men BLUE 100ml 3.4fl.oz Long Lasting Fragrance Cologne,Eau de Toilette,12.6,10.0,229.0,2885.4,man,23-5-2024,United States,Georgia,Cumming
Giorgio Armani,New York Nights Bond No 9 Made Stronger With Pheromones For Super Sexual Allure!,Eau de Parfum,17.98,10.0,9.0,161.82,man,16-5-2024,United States,Georgia,Austell
Versace,Tom Ford Beau De Jour 3.4 oz EDP Cologne for Men New In Box,Eau de Parfum,135.49,10.0,64.0,8671.36,man,24-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,Lacoste Eau De Lacoste Blanc L.12.12 Cologne for Men 5.9 / 6 oz New In Box,Eau de Toilette,54.5,2.0,1995.0,108727.5,man,21-5-2024,United States,New Jersey,Hackensack
Yves Saint Laurent,Alexandria fragrances: BLACK PANTHER INSPIRED BY BVLGARI TYGAR,Eau de Parfum,3.0,39.0,4.0,12.0,man,23-5-2024,United States,Pennsylvania,Wynnewood
Dolce & Gabbana,Odyssey Homme by Armaf 6.7 / 6.8 oz EDP Cologne for Men New in Box,Eau de Parfum,36.95,19.0,120.0,4434.0,man,20-5-2024,United States,Texas,Dallas
Giorgio Armani,"Acqua di Gio by Giorgio Armani for Men,  Eau de Toilette 6.7 oz Spray New in Box",Eau de Toilette,51.99,9.0,28.0,1455.72,man,23-4-2024,United States,Texas,Houston
Versace,Chanel Platinum Egoiste (0.05 Oz / 1.5 ML) Sample Spray *New/Carded*,Eau de Toilette,12.0,2.0,11.0,132.0,man,23-5-2024,United States,California,Montclair
Versace,Bvlgari Rose Goldea  by Bvlgari EDP 3 fl oz / 90 ml *NEW*,Eau de Parfum,64.99,10.0,15.0,974.85,man,08-5-2024,United States,Florida,Miami
Yves Saint Laurent,Kenzo Homme MARINE 3.7 oz./110 ml. Eau de Toilette Marine Spray for Men New,Eau de Toilette,76.99,10.0,33.0,2540.67,man,22-5-2024,United States,Texas,Katy
Yves Saint Laurent,El Ganso Bravo Monsieur Eau De Toilette EDT  4.2 oz 125 ml Cologne New,Eau de Toilette,56.0,3.0,6.0,336.0,man,14-5-2024,United States,Florida,Winter Haven
Versace,VICTOR MANUELLE GOLD EAU DE PARFUM SPRAY FOR MEN 3.4 Oz / 100 ml BRAND NEW!!!,Eau de Parfum,39.99,3.0,153.0,6118.47,man,13-5-2024,United States,Pennsylvania,Philadelphia
Versace,"Oxford Bleu by English Laundry, 3.4 oz EDP Spray for Men",Eau de Parfum,36.67,10.0,169.0,6197.23,man,24-5-2024,United States,New Jersey,Edison
Yves Saint Laurent,Luxury by New Brand cologne for men EDT 3.3 /3.4 oz New In Box,Eau de Toilette,10.67,57.0,272.0,2902.24,man,24-5-2024,United States,Texas,Dallas
Dolce & Gabbana,MontBlanc Men's Starwalker EDT Spray 2.5 oz Fragrances 3386460028486 (Tester),Fragrances,31.29,3.0,1.0,31.29,man,20-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Dolce & Gabbana Light Blue Italian Love Pour Homme 100ml / 3.3 oz EDT Spray Rare,Eau de Toilette,99.99,6.0,17.0,1699.83,man,22-5-2024,United States,New York,Sanborn
Giorgio Armani,Set of 12 GUY LAROCHE DRAKKAR INTENSE EDP PARFUM SPRAY MEN SAMPLE 1.2 ML/0.04 OZ,Eau de Toilette,19.99,3.0,58.0,1159.42,man,04-5-2024,United States,New York,East Meadow
Calvin Klein,F by Ferragamo Pour Homme cologne EDT 3.3 / 3.4 oz New in Box,Eau de Toilette,26.86,37.0,1047.0,28122.42,man,21-5-2024,United States,Texas,Dallas
Calvin Klein,Truth by Calvin Klein 3.4 oz EDT Cologne for Men New In Box,Eau de Toilette,31.57,10.0,287.0,9060.59,man,24-5-2024,United States,New Jersey,Hackensack
Versace,Avon Perceive 3.4oz Men's Eau de Cologne Lot Of 4 Fast- Free Shpping,Eau de Cologne,51.49,10.0,37.0,1905.13,man,08-1-2024,United States,Puerto Rico,Humacao
Dolce & Gabbana,Odyssey Aoud Edition by Armaf 3.4 oz EDP Cologne for Men New In Box,Eau de Parfum,29.03,2.0,11.0,319.33,man,23-5-2024,United States,New Jersey,Hackensack
Paco Rabanne,Toy Boy by Moschino 3.4 oz EDP Cologne for Men New In Box,Eau de Parfum,39.95,10.0,5.0,199.75,man,01-5-2024,United States,New York,Huntington Station
Paco Rabanne,LATTAFA PERFUMES FAKHAR EAU DE PARFUM 100ML/3.3OZ MEN NEW IN BOX,Eau de Parfum,25.99,8.0,71.0,1845.29,man,22-5-2024,United States,New Jersey,North Brunswick
Carolina Herrera,Tester Men Azzaro Pour Homme Eau de Toilette Spray 3.4 oz 100 ml Cologne EDT,Eau de Toilette,18.11,10.0,12.0,217.32,man,21-5-2024,United States,Florida,Orlando
Dolce & Gabbana,Dolce & Gabbana The One Mysterious Night Exclusive 100ml / 3.3 oz EDP Spray Men,Eau de Parfum,124.99,2.0,13.0,1624.87,man,22-5-2024,United States,New York,Sanborn
Yves Saint Laurent,Woody Oud by Lattafa For Men EDP 2.7oz / 80ml new in box,Eau de Parfum,29.99,3.0,42.0,1259.58,man,24-5-2024,United States,Florida,Miami
Ralph Lauren,Polo Sport by Ralph Lauren 4.2 oz EDT Cologne for Men New In Box,Eau de Toilette,32.98,10.0,507.0,16720.86,man,22-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,Acqua Di Gio by Giorgio Armani 3.4 fl oz/100 mL EDT Spray for Men NEW IN BOX,Eau de Toilette,29.99,10.0,12.0,359.88,man,18-5-2024,United States,Michigan,Saint Clair Shores
Giorgio Armani,Armani Code By Giorgio Armani EDT for Men 4.2 oz / 125 ml NEW IN SEALED BOX,Eau de Toilette,37.95,9.0,20.0,759.0,man,20-5-2024,United States,Michigan,Warren
Giorgio Armani,Giorgio Armani Acqua Di Gio 3.4oz Men's Eau de Toilette New Sealed,Eau de Toilette,29.99,6.0,9.0,269.91,man,22-5-2024,United States,Michigan,Ecorse
Versace,Blue Jeans by Versus Gianni Versace 2.5 oz EDT Cologne for Men New In Box,Eau de Toilette,20.37,10.0,4569.0,93070.53,man,24-5-2024,United States,New Jersey,Hackensack
Ralph Lauren,Men Polo Deep Blue by Ralph Lauren 4.2 oz Parfum Cologne New In Box,Eau de Parfum,53.99,2.0,16.0,863.84,man,20-5-2024,United States,Florida,Orlando
Paco Rabanne,Invictus by Paco Rabanne 3.4 oz EDT Cologne for Men Brand New Tester,Eau de Toilette,45.99,10.0,2452.0,112767.48,man,24-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,PRADA L'Homme Prada Eau de Toilette Spray 1.7fl oz/50ml Men's EDT NEW & SEALED,Eau de Toilette,68.55,10.0,65.0,4455.75,man,08-5-2024,United States,New York,Middle Grove
Paco Rabanne,Paco Rabanne Invictus 3.4 oz EDT Sporty Men's Fragrance Heroic Scent,Eau de Toilette,39.99,5.0,23.0,919.77,man,13-5-2024,United States,Michigan,Detroit
Yves Saint Laurent,Perfume Para Hombre Con Feromonas De Atraer Mujeres Fragancia Colonia Masculino*,Eau de Parfum,24.19,15.0,73.0,1765.87,man,09-5-2024,United States,Texas,Temple
Ralph Lauren,360 by Perry Ellis 3.4 oz EDT Cologne for Men New In Box,Eau de Toilette,23.01,5.0,2611.0,60079.11,man,24-5-2024,United States,New Jersey,Hackensack
Carolina Herrera,Jean Paul Gaultier Le Beau 4.2 oz. Eau de Toilette Spray for Men New and Sealed,Eau de Toilette,136.0,5.0,51.0,6936.0,man,23-5-2024,United States,Florida,Miami
Paco Rabanne,Opulent Oud by Lattafa 3.4 oz EDP Cologne for Men New in Box,Eau de Parfum,16.9,10.0,127.0,2146.3,man,21-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,DUC DE VERVINS by Houbigant Eau De Toilette Spray 4 oz -120 ml Men New & Sealed.,Eau de Toilette,68.0,6.0,33.0,2244.0,man,22-5-2024,United States,Florida,Hialeah
Ralph Lauren,Polo Ralph Lauren Black EDT Eau De Toilette 2.5 oz. NIB! SEALED!,Eau de Toilette,25.0,5.0,8.0,200.0,man,11-4-2024,United States,Washington,Nine Mile Falls
Paco Rabanne,Sheikh Al Shuyukh Luxe Edition by Lattafa 3.4 oz EDP Cologne Men New in Box,Eau de Parfum,17.18,10.0,65.0,1116.7,man,22-5-2024,United States,New Jersey,Hackensack
Ralph Lauren,360 White by Perry Ellis 3.4 oz edt 3.3 Spray for Men New in BOX,Eau de Toilette,21.91,96.0,1831.0,40117.21,man,24-5-2024,United States,Texas,Dallas
Giorgio Armani,Guerlain Imperiale For Men 3.3 FL OZ /100ml Eau De Cologne New Sealed Box,Eau de Cologne,96.95,2.0,6.0,581.7,man,15-5-2024,United States,Florida,Miami
Carolina Herrera,Bleu De Paris Perfume 3.4Oz Eau De Parfum Cologne for Men Spray New With Box,Eau de Parfum,74.99,2.0,4.0,299.96,man,23-5-2024,Hong Kong,New Jersey,Dayton
Paco Rabanne,Hayaati by Lattafa 100 ml 3.4 EDP Perfume for Men Brand New sealed Free shipping,Eau de Parfum,23.89,9.0,14.0,334.46,man,16-5-2024,United States,New York,Bethpage
Giorgio Armani,Original MANCERA CEDRAT BOISE 4 oz (120 ml) EDP Spray NEW & SEALED,Eau de Parfum,69.97,8.0,30.0,2099.1,man,22-5-2024,United States,New Jersey,Englewood
Unbranded,Men's Pheromone-Infused Perfume-Cupid Hypnosis Cologne Fragrances Charm Toilette,Eau de Parfum,15.99,10.0,45.0,719.55,man,23-5-2024,United States,Texas,Houston
Dolce & Gabbana,Lhomme / Prada EDT Spray 1.7 oz (50 ml) (m),Eau de Toilette,66.55,3.0,7.0,465.85,man,24-5-2024,United States,New York,Brooklyn
Lancôme,Givenchy Men's Gentleman EDT Spray 3.3 oz (Tester) Fragrances 3274872441071,Fragrances,48.87,3.0,8.0,390.96,man,20-5-2024,United States,New York,Brooklyn
Yves Saint Laurent,GIVENCHY GENTLEMAN RESERVE PRIVEE EAU DE PARFUM SPRAY MEN 2.0 Oz / 60 ml NEW!!!,Eau de Parfum,72.99,8.0,180.0,13138.2,man,16-5-2024,United States,Pennsylvania,Philadelphia
Lancôme,Afnan Men's Turathi Brown EDP Spray 3.0 oz Fragrances 6290171070603,Fragrances,31.95,3.0,5.0,159.75,man,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,K by Dolce and Gabbana for Men - 3.3 oz EDP Spray,Eau de Parfum,55.45,3.0,11.0,609.95,man,22-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Nautica Voyage Heritage by Nautica 3.4 oz EDT Cologne for Men New In Box,Eau de Toilette,18.33,10.0,1332.0,24415.56,man,22-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,Armani Acqua Di Gio Parfum Refillable for Men 4.2 Oz / 125ml,Eau de Parfum,123.99,19.0,5.0,619.95,man,16-5-2024,United States,Florida,Miami
Giorgio Armani,Men's Cologne Sample Spray Vials - Choose Scent Combined Shipping,Eau de Parfum,3.5,4.0,3009.0,10531.5,man,23-5-2024,United States,Texas,Pearland
Unbranded,New 2024 Sexy Cologne Cupid Hypnosis Long Lasting Pheromone Perfume for Men US,Eau de Parfum,10.99,10.0,38.0,417.62,man,20-5-2024,United States,California,Los Angeles
Giorgio Armani,Stronger With You by Emporio Armani 3.3 oz. Eau de Toilette Spray Men Sealed Box,Eau de Toilette,71.9,10.0,244.0,17543.6,man,23-5-2024,United States,Texas,Katy
Calvin Klein,Salvatore Ferragamo Men's Uomo Urban Feel EDT Spray 3.4 oz Fragrances,Eau de Toilette,32.89,3.0,5.0,164.45,man,19-5-2024,United States,New York,Brooklyn
Ralph Lauren,Perfume For Men With Pheromones To Attract Women Fragrance Cologne Masculino,Eau de Parfum,16.34,5.0,103.0,1683.02,man,23-5-2024,United States,Texas,Plano
Dolce & Gabbana,Fusion D'issey Extreme by Issey Miyake men EDT intense 3.3 / 3.4  oz New In Box,Eau de Toilette,44.61,54.0,27.0,1204.47,man,08-5-2024,United States,Texas,Dallas
Ralph Lauren,Kenneth Cole For Him by kenneth Cole cologne EDT 3.3 / 3.4 oz New Tester,Eau de Toilette,18.66,26.0,58.0,1082.28,man,06-5-2024,United States,Texas,Dallas
Paco Rabanne,Eau D'Orange Verte by Hermes Cologne for Men 3.3 / 3.4 oz New In Box,Eau de Cologne,62.62,3.0,335.0,20977.7,man,23-5-2024,United States,New Jersey,Hackensack
Yves Saint Laurent,Y by Yves Saint Laurent Eau De Parfum Spray 3.3 /3.4 oz Men Sealed!!!,Eau de Parfum,58.99,8.0,22.0,1297.78,man,21-5-2024,United States,Michigan,Grand Rapids
Dolce & Gabbana,Ed Hardy Born Wild Eau De Toilette Spray 3.4oz./100ml (Scuffs & Scratches)No Cap,Eau de Toilette,40.95,3.0,14.0,573.3,man,26-4-2024,United States,Florida,Pompano Beach
Versace,Maison Francis Kurkdjian Amyris Pour Homme Eau de Toilette 2.4 Fl Oz,Eau de Parfum,159.99,4.0,2.0,319.98,man,17-5-2024,United States,Kentucky,Shepherdsville
Giorgio Armani,Giorgio Armani Aqua Di Gio 3.4 oz Men's Eau de Toilette Spray New,Eau de Toilette,29.99,10.0,61.0,1829.39,man,11-5-2024,United States,Texas,Houston
Yves Saint Laurent,WOOD & SPICE Montale for men 3.4 OZ New Box,Eau de Parfum,59.0,6.0,4.0,236.0,man,23-5-2024,United States,Texas,Irving
Dolce & Gabbana,Creed Aventus For Men Travel Size Pack of 2 Rollerball By Y.Z.Y Scents,Eau de Parfum,9.96,10.0,266.0,2649.36,man,08-5-2024,United States,New York,Jamaica
Yves Saint Laurent,Brut 7oz Classic Scent Splash-on Cologne (Pack of 2),Eau de Parfum,19.97,4.0,15.0,299.55,man,20-5-2024,United States,California,San Diego
Versace,Men's Perfume Pheromone- Infused Cupid Hypnosis Cologne Fragrances Charm Spray！,Eau de Parfum,12.99,10.0,10.0,129.9,man,21-5-2024,United States,California,San Francisco
Dolce & Gabbana,LIGHT BLUE FOREVER Cologne for men Dolce & Gabbana 0.33 oz/10 ml EDP Spray unbox,Eau de Parfum,18.89,10.0,125.0,2361.25,man,24-5-2024,United States,New York,New York
Versace,Bvlgari Man In Black Eau De Parfum 0.5 oz/15 Ml Spray New In Box,Eau de Parfum,29.99,10.0,25.0,749.75,man,06-3-2024,United States,New Jersey,Keyport
Versace,"DIOR SAUVAGE ELIXER / Elixir Mini Spray for Men, New, .25 Oz. Free Shipping",Eau de Parfum,27.5,10.0,29.0,797.5,man,23-5-2024,United States,West Virginia,Orma
Dolce & Gabbana,"L'eau D'issey Intense by Issey Miyake, 2.5 oz EDT Spray for Men",Eau de Toilette,24.35,10.0,88.0,2142.8,man,24-5-2024,United States,New Jersey,Edison
Paco Rabanne,New in Box Men's Perfume Toy Boy by Moschino Eau De Parfum EDP Spray 3.4oz/100ml,Eau de Parfum,34.99,9.0,3.0,104.97,man,21-5-2024,United States,Texas,Houston
Giorgio Armani,"Bond No. 9 Governors Island by Bond No. 9, 3.3 oz EDP Spray for Men",Eau de Parfum,160.27,3.0,47.0,7532.69,man,23-5-2024,United States,New Jersey,Edison
Ralph Lauren,Tester Men Kenneth Cole Mankind Hero by Kenneth Cole 3.4 oz New No Cap,Eau de Parfum,24.5,10.0,415.0,10167.5,man,07-5-2024,United States,Florida,Orlando
Dolce & Gabbana,Fragrance World Men's Alpha EDP Spray 3.4 oz Fragrances 6290360373317,Fragrances,32.89,3.0,8.0,263.12,man,24-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,XX Artisan by John Varvatos cologne for men EDT 4.2 oz New Tester,Eau de Toilette,29.2,21.0,121.0,3533.2,man,24-5-2024,United States,Texas,Dallas
Giorgio Armani,L'aventure Knight by Al Haramain cologne for men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,30.93,65.0,998.0,30868.14,man,21-5-2024,United States,Texas,Dallas
Giorgio Armani,Office For Men Fragrance One By Jeremy Fragrance 100ml - 3.3oz 3.4oz NEW $250,Eau de Parfum,179.99,5.0,5.0,899.95,man,21-5-2024,United States,Pennsylvania,West Chester
Dolce & Gabbana,Armaf Tag Him Uomo Rosso Red Eau De Parfum 100ml,Eau de Parfum,45.35,2.0,1.0,45.35,man,23-5-2024,India,DELHI,DELHI
Paco Rabanne,Invictus Victory Elixir by Paco Rabanne 3.4oz Parfum Intense Men NEW SEALED Box,Eau de Parfum,99.99,6.0,50.0,4999.5,man,21-5-2024,United States,New Jersey,North Brunswick
Paco Rabanne,Paco Rabanne Pure XS Night 3.4 oz 100 ml EDP  Spray in white box. Discontinued.,Eau de Parfum,69.99,10.0,13.0,909.87,man,28-2-2024,United States,New Jersey,Keyport
Giorgio Armani,Christian Dior Sauvage Elixir Men EDC Spray 2 oz Sealed.,Eau de Parfum,110.19,10.0,11.0,1212.09,man,23-5-2024,United States,California,Corona
Giorgio Armani,Edgewater 3.4 EDP Michael Malul Gents Scents,Eau de Parfum,99.86,3.0,4.0,399.44,man,22-5-2024,United States,New York,Brooklyn
Giorgio Armani,Mefisto Gentiluomo by Xerjoff EDP for Men 2ml Vial Spray New Factory Sealed,Eau de Parfum,11.0,3.0,47.0,517.0,man,16-5-2024,United States,Florida,Fort Walton Beach
Giorgio Armani,VETIVER by Guerlain 4 ml/ 0.13 oz Eau de Cologne MINI Splash VINTAGE New,Eau de Cologne,12.0,7.0,22.0,264.0,man,13-5-2024,United States,Florida,Punta Gorda
Ralph Lauren,"Ralph Lauren Polo Black - Bold 4.2oz Men's EDT, New in Sealed Box",Eau de Toilette,31.99,6.0,15.0,479.85,man,13-5-2024,United States,Michigan,Dearborn Heights
Ralph Lauren,Polo RALPH LAUREN Red Parfum 0.34 .34 oz 10 ml travel spray NEW 2024,Eau de Parfum,8.99,4.0,8.0,71.92,man,22-4-2024,United States,Florida,Saint Petersburg
Giorgio Armani,Men's  Perfume Black Intense 3.4 Fl Oz Parfum Fragrance,Eau de Parfum,14.99,10.0,20.0,299.8,man,18-5-2024,United States,California,Arcadia
Dolce & Gabbana,BURBERRY LONDON By Burberry 3.3 / 3.4 oz EDT cologne For Men New in Box,Eau de Toilette,39.25,10.0,30.0,1177.5,man,23-5-2024,United States,Texas,Dallas
Unbranded,"Jimmy Choo Man, Aqua, Blue, Intense Collection Sample Size (4pcs)",Eau de Toilette,16.5,5.0,67.0,1105.5,man,23-5-2024,United States,California,Roseville
Versace,sensus ultra colonia de avon para caballero elije tu favorita 100% original,Eau de Toilette,34.99,10.0,577.0,20189.23,man,17-5-2024,United States,Texas,Austin
Unbranded,Jimmy Choo Man Intense by Jimmy Choo Eau De Toilette Spray 3.3 oz Men,Eau de Toilette,68.72,10.0,55.0,3779.6,man,23-5-2024,United States,Michigan,Ann Arbor
Unbranded,3.4 oz/100mL Eau de Toilette Spray Brand New for Giorgio Armani Acqua Di Gio,Eau de Toilette,25.89,10.0,4.0,103.56,man,09-5-2024,United States,New York,Brooklyn
Yves Saint Laurent,Y YSL YVES SAINT LAURENT EAU DE TOILETTE 0.25 Fl. Oz. 7.5 Ml. COLLECTIBLE MINI,Eau de Toilette,16.95,10.0,69.0,1169.55,man,15-9-2023,United States,Texas,Stafford
Giorgio Armani,Armani Code by Giorgio Armani 4.2 oz EDT Cologne for Men Factory Sealed,Eau de Toilette,36.5,3.0,185.0,6752.5,man,23-5-2024,United States,Michigan,Battle Creek
Dolce & Gabbana,2X Creed Millesime Imperial Men Sample Vial 0.08 oz 2.5 ml Eau De Parfum Spray,Eau de Parfum,15.95,6.0,30.0,478.5,man,26-2-2024,United States,California,Midway City
Unbranded,Cologne Fragrance Aluminum Car Air Freshener for Men Modern Vent-Clip universal,Eau de Parfum,7.19,10.0,131.0,941.89,man,17-4-2024,United States,Texas,Houston
Yves Saint Laurent,YSL Yves Saint Laurent Y Eau de Perfume  100ml / 3.3 oz Men Cologne Sealed Box,Eau de Parfum,44.99,10.0,13.0,584.87,man,15-5-2024,Hong Kong,New Jersey,Edison
Ralph Lauren,Pierre Cardin For Men EDC Spray Cologne 1oz Unboxed New,Eau de Cologne,9.45,10.0,56.0,529.2,man,23-5-2024,United States,Florida,Boynton Beach
Paco Rabanne,Paco Rabanne Invictus Cologne EDT 3.4oz Sealed Victory Scent Power,Eau de Toilette,39.99,10.0,5.0,199.95,man,24-5-2024,United States,Michigan,Detroit
Unbranded,"Cupid II Charm Toilette for Men,Pheromone-Infused Perfume Cologne Fragrances NEW",Eau de Parfum,15.99,10.0,81.0,1295.19,man,24-5-2024,United States,Texas,Houston
Dolce & Gabbana,Double Bleu by Bharara cologne for men EDP 3.3 / 3.4 oz New In Box,Eau de Parfum,54.85,9.0,8.0,438.8,man,16-5-2024,United States,Texas,Dallas
Giorgio Armani,Giorgio Armani Code Profumo Men 3.7 oz 110 ml New Sealed in Box,Eau de Parfum,84.99,10.0,8.0,679.92,man,23-5-2024,United States,Michigan,Detroit
Versace,Hermes Men's Terre D'Hermes Parfum Spray 0.42 oz Fragrances 3346131402519,Fragrances,28.19,3.0,6.0,169.14,man,20-5-2024,United States,New York,Brooklyn
Calvin Klein,Salvatore Ferragamo Intense Leather Eau de Parfum for Men 1.0 Oz / 30ml,Eau de Parfum,26.99,3.0,14.0,377.86,man,19-5-2024,United States,Florida,Miami
Dolce & Gabbana,K by Dolce & Gabbana KING cologne for men EDT 5 oz New in Box,Eau de Toilette,56.99,68.0,993.0,56591.07,man,14-5-2024,United States,Texas,Dallas
Versace,Bvlgari Aqva Marine Pour Homme 3.4 oz EDT Cologne for Men Tester,Eau de Toilette,64.02,2.0,10.0,640.2,man,19-5-2024,United States,New Jersey,Hackensack
Yves Saint Laurent,Hanae Mori HiM Men’s Eau de Toilette 10 Sprays 1.2ml Each *NEW* *FREE SHIPPING*,Eau de Toilette,15.39,5.0,1.0,15.39,man,22-5-2024,United States,Texas,Houston
Yves Saint Laurent,Izod by Phillips-Van Heusen 3.4 oz / 100 ml Edt spy cologne for men pour homme,Eau de Toilette,21.25,10.0,504.0,10710.0,man,17-5-2024,United States,California,Lynwood
Ralph Lauren,Ralph Lauren Polo Red Extreme Parfum for Men 4.2 oz 125 ml  New open white box.,Eau de Parfum,103.2,9.0,5.0,516.0,man,01-5-2024,United States,Washington,Seattle
Carolina Herrera,Carolina Herrera Bad Boy Dazzling Garden 3.3/3.4 oz Eau De Toilette 100ml (NWOB),Eau de Toilette,65.99,10.0,17.0,1121.83,man,29-4-2024,United States,California,El Cajon
Ralph Lauren,Polo Cologne Intense by Ralph Lauren for men EDC 4.0 oz New in Box,Eau de Cologne,41.44,84.0,145.0,6008.8,man,20-5-2024,United States,Texas,Dallas
Unbranded,AQUATIC LIME mens DOSSIER fragrance EDT for Acqua Di Gio 1.7oz 50ml,Eau de Toilette,18.99,10.0,14.0,265.86,man,17-5-2024,United States,New Jersey,Bogota
