brand,title,type,price,available,sold,total_amount,genre,lastUpdate,country,state,city
Dolce & Gabbana,"Light Blue by Dolce & Gabbana, 3.3 oz EDT Spray for Women",Eau de Toilette,49.51,10.0,635.0,31438.85,woman,23-5-2024,United States,New Jersey,Edison
Dolce & Gabbana,Our Moment by One Direction 3.4 oz / 100 ml Edp spy perfume for women femme,Eau de Parfum,59.5,10.0,3.0,178.5,woman,23-5-2024,United States,California,Lynwood
Dolce & Gabbana,Valaya Parfums de Marly for women  2.5 oz/75 ml Eau de Parfum New In Box,Eau de Parfum,99.99,2.0,12.0,1199.88,woman,23-5-2024,United States,Texas,Jefferson
Dolce & Gabbana,Gucci Bamboo 2.5 oz EDP Elegant Perfume for Women Floral Fragrance Sealed,Eau de Parfum,54.99,10.0,31.0,1704.69,woman,10-5-2024,United States,Michigan,Southgate
Giorgio Armani,Sicily by Mancera 4 oz EDP Perfume for Men Women Unisex Brand New in Box,Eau de Parfum,69.58,10.0,104.0,7236.32,woman,22-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,"Montale Chocolate Greedy by Montale, 3.4 oz EDP Spray for Unisex",Eau de Parfum,59.23,10.0,51.0,3020.73,woman,22-5-2024,United States,New Jersey,Edison
Unbranded,Thierry Mugler Angel Women's EDP 3.4oz Scent Spray New,Eau de Parfum,49.99,5.0,17.0,849.83,woman,22-5-2024,United States,Michigan,Detroit
Versace,TOM FORD SOLEIL BLANC SHIMMERING BODY OIL GOLD - 1.5 OZ - NEW,Eau de Parfum,34.99,9.0,30.0,1049.7,woman,01-4-2024,United States,New Jersey,East Brunswick
Ralph Lauren,Michael Kors Sexy Blossom for Women EDP Spray 3.4 oz / 100 ml New In Box,Eau de Parfum,35.79,3.0,110.0,3936.9,woman,22-5-2024,United States,New York,Jamaica
Paco Rabanne,Rave Now Women EDP Perfume By Rave Lattafa 100 ML🥇Gift Rich Amazing Fragrance🥇,Eau de Parfum,30.89,8.0,8.0,247.12,woman,23-5-2024,United States,Texas,Dallas
Dolce & Gabbana,ARMAF OMBRE OUD INTENSE 3.4 FL. OZ / 100 ML EAU DE PARFUM FOR MEN,Eau de Parfum,99.95,10.0,79.0,7896.05,woman,17-5-2024,United States,Texas,Houston
Ralph Lauren,Wind Song by Prince Matchabelli 4 oz Dusting Powder for Women New In Box,Eau de Parfum,14.94,3.0,1454.0,21722.76,woman,08-5-2024,United States,New Jersey,Hackensack
Lancôme,Ysatis By Givenchy Eau de Toilette for Women 3.3 oz / 100 ml *NEW IN SEALED BOX*,Eau de Toilette,49.99,10.0,43.0,2149.57,woman,08-5-2024,United States,Florida,Miami
Paco Rabanne,Yara Tous by Lattafa perfume for Women EDP 3.4 oz New In Box,Eau de Parfum,29.06,103.0,152.0,4417.12,woman,21-5-2024,United States,Texas,Dallas
Giorgio Armani,"Women Designer Perfume Vials Samples Choose Scents, Combined Shipping & Discount",Eau de Parfum,1.99,10.0,4912.0,9774.88,woman,18-5-2024,United States,New York,Flushing
Ralph Lauren,Fancy by Jessica Simpson 3.4 oz EDP Perfume for Women New In Box,Eau de Parfum,26.14,10.0,2724.0,71205.36,woman,23-5-2024,United States,New Jersey,Hackensack
Carolina Herrera,Juicy Couture By Juicy Couture Eau De Parfum Spray  Perfume Authentic 1 oz,Eau de Parfum,14.99,10.0,5.0,74.95,woman,12-4-2024,United States,North Carolina,Pembroke
Versace,BLUE GRASS by Elizabeth Arden 3.3 oz edp New in Box Sealed,Eau de Parfum,16.3,159.0,1053.0,17163.9,woman,14-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Victoria Secret Bombshell Fragrance Mist 250ml-FREE SHIPPING,Fragrances,18.04,10.0,3.0,54.12,woman,20-5-2024,United States,Georgia,Columbus
Paco Rabanne,Twilly d'Hermes 7.5ml EDP Mini Splash (New with box),Eau de Parfum,13.88,10.0,68.0,943.84,woman,24-5-2024,United States,New York,New York
Unbranded,Ariana Grande Cloud Pink Eau de Parfum 3.4 oz 100 ML Brand New & Sealed Box,Eau de Parfum,32.99,9.0,83.0,2738.17,woman,20-5-2024,United States,Nevada,Las Vegas
Giorgio Armani,My Way by Giorgio Armani 3oz 90ml EDP Perfume for Women New In Box USA,Eau de Parfum,49.99,2.0,54.0,2699.46,woman,20-5-2024,Canada,New Jersey,Dayton
Dolce & Gabbana,Burberry Weekend by Burberry 3.3 / 3.4 oz EDP Perfume For Women New In Box,Eau de Parfum,34.09,252.0,1429.0,48714.61,woman,24-5-2024,United States,Texas,Dallas
Calvin Klein,Deep Red by Hugo Boss EDP Perfume for Women 3.0 oz Brand New In Box,Eau de Parfum,27.25,10.0,3555.0,96873.75,woman,24-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,Sweet Tooth by Sabrina Carpenter Perfume Women 2.5 oz New without Box & Cap,Eau de Parfum,29.99,10.0,17.0,509.83,woman,17-5-2024,United States,New Jersey,Bogota
Ralph Lauren,360 PURPLE Perry Ellis Women 3.4 oz 3.3 edp perfume spray NEW IN BOX,Eau de Parfum,25.47,96.0,1616.0,41159.52,woman,18-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Assorted Nest Perfume Oil .10 Fl Oz /3ML Rollerball Each New,Eau de Parfum,9.99,8.0,139.0,1388.61,woman,11-3-2024,United States,Texas,Giddings
Dolce & Gabbana,Guess Seductive Red by Guess for women EDT 2.5 oz new in Box,Eau de Toilette,22.95,20.0,294.0,6747.3,woman,27-3-2024,United States,Texas,Dallas
Ralph Lauren,White Shoulders 4.5 oz Perfume for Women Eau de Cologne Spray New In Box,Eau de Cologne,18.62,10.0,2477.0,46121.74,woman,24-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Gucci Rush by Gucci EDT Perfume for Women 2.5 oz Brand New Tester,Eau de Toilette,64.94,10.0,1613.0,104748.22,woman,24-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,Jo Malone Lime Basil & Mandarin Cologne Spray Women's Eau de  - 3.4 fl oz/100ml,Eau de Cologne,79.99,8.0,2.0,159.98,woman,30-4-2024,United States,Nevada,Las Vegas
Versace,Hidden Fantasy by Britney Spears 3.3 / 3.4 oz EDP For Women NEW IN BOX,Eau de Parfum,19.24,7.0,1337.0,25723.88,woman,22-4-2024,United States,Texas,Dallas
Versace,Pure Honey by Kim Kardashian perfume for women EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,19.53,47.0,537.0,10487.61,woman,08-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Lovely Jessica Parker 2pc Gift Set 3.4oz Perfume + Body Lotion 6.7oz~damaged box,Eau de Parfum,25.99,13.0,39.0,1013.61,woman,22-5-2024,United States,New York,Staten Island
Dolce & Gabbana,Dolce & Gabbana Light Blue EDT 3.3 oz 3.4 oz Crisp Refreshing Women's Scent,Eau de Toilette,32.49,6.0,18.0,584.82,woman,24-5-2024,United States,Michigan,Farmington
Ralph Lauren,ARPEGE by Lanvin 3.3 / 3.4 oz EDP For Women New in Box Sealed,Eau de Parfum,24.77,200.0,1585.0,39260.45,woman,23-5-2024,United States,Texas,Dallas
Versace,Coco Mademoiselle Eau De Parfum Perfume Sample Vial Travel 1.5 Ml/0.05 Oz by Par,Eau de Parfum,18.76,4.0,229.0,4296.04,woman,24-5-2024,United States,Florida,Sarasota
Versace,CURIOUS Britney Spears women perfume edp 3.3 oz. 3.4 NEW IN BOX,Eau de Parfum,18.9,245.0,3860.0,72954.0,woman,21-5-2024,United States,Texas,Dallas
Dolce & Gabbana,CABOTINE ROSE PARFUMS GRES for Women 3.3 edt 3.4 oz  Spray New in Box,Eau de Toilette,14.49,45.0,506.0,7331.94,woman,24-5-2024,United States,Texas,Dallas
Yves Saint Laurent,Men's cologne Perfume Sampler fragrance designer Travel-Size 10PCS sampler set,Eau de Parfum,9.99,6.0,4.0,39.96,woman,22-5-2024,United States,California,El Monte
Lancôme,"Happy by Clinique, 3.4 oz Perfume Spray for Women",Eau de Parfum,26.12,10.0,235.0,6138.2,woman,24-5-2024,United States,New Jersey,Edison
Versace,PRETTY Elizabeth Arden Women Perfume 3.3 / 3.4 oz EDP New tester,Eau de Parfum,15.27,28.0,126.0,1924.02,woman,22-5-2024,United States,Texas,Dallas
Ralph Lauren,Jeanne Lanvin By Lanvin Paris Eau De Parfum Natural Spray 3.3 fl oz,Eau de Parfum,12.99,10.0,43.0,558.57,woman,29-4-2024,United States,North Carolina,Pembroke
Dolce & Gabbana,Perfumes for women La Vida Bella  100Ml 3.4fl.oz Long Lasting Natural Spray,Eau de Parfum,13.99,10.0,10.0,139.9,woman,22-5-2024,United States,Tennessee,Nashville
Ralph Lauren,Michael Kors sparkling blush Eau De Parfum Spray  - 0.34oz/10mL - NIB,Eau de Parfum,19.88,10.0,11.0,218.68,woman,21-5-2024,United States,New York,Long Island City
Lancôme,Clinique Aromatics Elixir EDP Spray 1.5 Oz Women Sealed,Eau de Parfum,24.02,10.0,20.0,480.4,woman,15-5-2024,United States,California,San Marcos
Dolce & Gabbana,La Vie Est Belle by Lancome Paris 2.5 fl oz EDP Perfume for Women New In Box,Eau de Parfum,37.99,10.0,517.0,19640.83,woman,23-5-2024,United States,Michigan,Detroit
Giorgio Armani,VERSACE CRYSTAL NOIR for women EDT 3.0 oz New Tester,Eau de Toilette,40.63,159.0,847.0,34413.61,woman,24-5-2024,United States,Texas,Dallas
Dolce & Gabbana,"Promise Me by Aeropostale, 3.4 oz EDP Spray for Women",Eau de Parfum,26.4,10.0,1338.0,35323.2,woman,24-5-2024,United States,New Jersey,Edison
Lancôme,Lancome Tresor - Romantic 3.4oz Eau de Parfum Spray for Women,Eau de Parfum,43.99,6.0,15.0,659.85,woman,17-5-2024,United States,Michigan,Dearborn Heights
Lancôme,Lancôme Tresor 3.4oz Women's EDP Classic Fragrance New Sealed,Eau de Parfum,43.99,6.0,15.0,659.85,woman,18-5-2024,United States,Michigan,Ecorse
Dolce & Gabbana,Phlur Missing Person Womens Perfume EDP Spray 0.17 Oz Mini Travel NWOB,Eau de Parfum,15.49,10.0,22.0,340.78,woman,22-4-2024,United States,Maryland,Potomac
Paco Rabanne,Moschino Fresh Couture by Moschino 3.4 oz EDT Perfume for Women Tester,Eau de Toilette,27.54,6.0,272.0,7490.88,woman,24-5-2024,United States,New Jersey,Hackensack
Calvin Klein,Cool Water Womens perfume  1.7 oz / 50 ml EDT Spray by Davidoff  * Authentic *,Eau de Toilette,15.99,10.0,98.0,1567.02,woman,14-5-2024,United States,New York,New York
Versace,Curious By Britney Spears Mini EDP Splash Perfume 0.16 oz new no box,Eau de Parfum,10.99,8.0,6.0,65.94,woman,24-5-2024,United States,New Jersey,Point Pleasant Beach
Lancôme,La Vie Est Belle by Lancome 3.4 oz / 100 ml Spray L'Eau De Parfum New & Sealed,Eau de Parfum,42.99,2.0,146.0,6276.54,woman,24-5-2024,United States,Pennsylvania,Reinholds
Unbranded,Thierry Mugler Angel 1.7 oz Women's Eau De Parfum | Heavenly Scent Sealed,Eau de Parfum,43.99,10.0,20.0,879.8,woman,20-5-2024,United States,Michigan,Ecorse
Dolce & Gabbana,VICTORIA'S SECRET SCANDALOUS EAU DE PARFUM SPRAY 1.7 OZ **NEW SEALED BOX**,Eau de Parfum,29.95,10.0,46.0,1377.7,woman,25-3-2024,United States,New York,Jamaica
Versace,New Perfume Omnia Amethyste EDT Bvlgari Eau De Toilette Spray 2.2 oz for Women,Eau de Toilette,34.87,10.0,27.0,941.49,woman,15-5-2024,Hong Kong,Texas,Houston
Dolce & Gabbana,Glow by J.LO Jennifer Lopez EDT Perfume For Women 1 Oz,Eau de Toilette,15.99,22.0,18.0,287.82,woman,05-4-2024,United States,Michigan,Highland Park
Giorgio Armani,Paris Hilton Heiress For Women 3.4 Oz Eau De Parfum Spray,Eau de Parfum,28.0,10.0,78.0,2184.0,woman,13-5-2024,United States,New York,Brooklyn
Giorgio Armani,Giorgio Armani My Way Women's Eau de Parfum EDP Travel Splash Mini Sample 0.24oz,Eau de Parfum,16.99,10.0,111.0,1885.89,woman,23-5-2024,United States,Washington,Sammamish
Carolina Herrera,Daisy Marc Jacobs Eau So Fresh 10ml Eau De Toilette Spray,Eau de Toilette,18.0,5.0,75.0,1350.0,woman,06-5-2024,United States,New York,Hicksville
Dolce & Gabbana,VERY SEXY Perfume Victoria's Secret 3.4 oz 100 ml  Eau De Parfum BRAND NEW,Eau de Parfum,29.99,7.0,98.0,2939.02,woman,24-5-2024,United States,Michigan,Warren
Calvin Klein,Incanto Charms by Salvatore Ferragamo for women EDT 3.3 / 3.4 oz New Tester,Eau de Toilette,17.79,15.0,2177.0,38728.83,woman,20-2-2024,United States,Texas,Dallas
Versace,Versace Bright Crystal 3oz Women's EDT Spray New,Eau de Toilette,33.0,6.0,36.0,1188.0,woman,20-5-2024,United States,Michigan,Dearborn Heights
Dolce & Gabbana,Yardley English Honeysuckle Perfum By Yardley London EDT Spray 4.2oz/125ml Women,Eau de Toilette,22.48,10.0,30.0,674.4,woman,24-5-2024,United States,New York,Hauppauge
Lancôme,Lancome La Vie Est Belle 3.4 oz EDP Women's Fragrance Perfume Spray Sealed,Eau de Parfum,49.99,8.0,53.0,2649.47,woman,10-5-2024,United States,Michigan,Southgate
Versace,Red Door by Elizabeth Arden 3.3 oz / 100 ml EDT Perfume for Women,Eau de Toilette,24.99,10.0,62.0,1549.38,woman,11-5-2024,United States,New York,New York
Dolce & Gabbana,2x Authentic Diptyque Orpheon Eau de Parfum Spray 2ml/.06 fl. oz. Each Free Ship,Eau de Parfum,27.5,9.0,12.0,330.0,woman,23-5-2024,United States,Oklahoma,Tulsa
Ralph Lauren,Romance by Ralph Lauren perfume for women EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,45.93,153.0,417.0,19152.81,woman,24-5-2024,United States,Texas,Dallas
Paco Rabanne,Paco Rabanne Olympea Intense Eau De Parfum Intense Spray 80 ml / 2.7oz Sealed,Eau de Parfum,105.95,2.0,22.0,2330.9,woman,30-4-2024,United States,New York,Brooklyn
Dolce & Gabbana,Burberry Touch by Burberry parfum for women 3.3 fl. oz. / 100 ml,Eau de Parfum,26.0,5.0,5.0,130.0,woman,24-5-2024,United States,Michigan,Hamtramck
Ralph Lauren,ANAIS ANAIS PREMIER DELICE by Cacharel for her EDT 3.3 / 3.4 oz New,Eau de Toilette,22.53,34.0,82.0,1847.46,woman,06-5-2024,United States,Texas,Dallas
Ralph Lauren,Fancy by Jessica Simpson 3.3 / 3.4 oz edp perfume women NEW in Retail Box,Eau de Parfum,26.15,52.0,1386.0,36243.9,woman,12-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Armaf Club de Nuit IMPERIALE 3.6 fl.oz Eau de Parfum for Women | New Launch,Eau de Parfum,39.45,10.0,183.0,7219.35,woman,20-5-2024,United States,Texas,Houston
Paco Rabanne,"Yara by Lattafa, 3.4 oz Eau De Perfume Spray for Women",Eau de Parfum,29.99,10.0,432.0,12955.68,woman,17-5-2024,United States,Illinois,Bridgeview
Dolce & Gabbana,Le Femme by Armaf perfume for women EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,20.71,100.0,290.0,6005.9,woman,23-5-2024,United States,Texas,Dallas
Yves Saint Laurent,Libre By Yves Saint Laurent for Women EDT 1.6 oz / 50 ml *NEW IN SEALED BOX*,Eau de Toilette,53.99,10.0,137.0,7396.63,woman,08-5-2024,United States,Florida,Miami
Dolce & Gabbana,Tova Beverly Hills Signature 2 pcs set for Women 3.4oz EAU DE PARFUM+1oz EDP,Eau de Parfum,37.0,10.0,12.0,444.0,woman,16-5-2024,United States,New York,Hicksville
Calvin Klein,INCANTO CHARMS by Salvatore Ferragamo EDT 3.4 oz Perfume for women New in Box,Eau de Toilette,23.98,15.0,1678.0,40238.44,woman,24-5-2024,United States,Texas,Dallas
Calvin Klein,Donna Karan Cashmere Mist 3.4oz Women's Eau de Parfum Brand New Sealed,Eau de Parfum,28.99,3.0,379.0,10987.21,woman,24-5-2024,United States,Michigan,Hamtramck
Giorgio Armani,My Way Nectar Giorgio Armani EDP 0.33. Fl. Oz. 10 Ml. Spray Travel Size,Eau de Parfum,25.95,10.0,3.0,77.85,woman,18-5-2024,United States,Texas,Stafford
Unbranded,Alien Musc Mysterieux by Thierry Mugler for Women 0.05 oz Eau Parfum Vial Spray,Eau de Parfum,6.99,500.0,170.0,1188.3,woman,24-5-2024,United States,California,Fountain Valley
Unbranded,Flora Gorgeous Magnolia By-Gucci Eau De Parfum EDP 3.3 Oz Perfume For Women NIB,Eau de Parfum,53.99,6.0,12.0,647.88,woman,14-5-2024,United States,Massachusetts,Townsend
Versace,Valentino Donna Born In Roma Intense 3.4 oz EDP Spray For Women NEW,Eau de Parfum,103.99,2.0,45.0,4679.55,woman,14-5-2024,United States,Pennsylvania,Buffalo Mills
Giorgio Armani,ACQUA di GIOIA by GIORGIO ARMANI Women 3.3 edp 3.4 oz NEW IN BOX,Eau de Parfum,72.72,5.0,27.0,1963.44,woman,23-5-2024,United States,Texas,Dallas
Lancôme,Lancome La Vie Est Belle EDP - Irresistible Gourmand 3.4oz Sealed,Eau de Parfum,49.99,6.0,10.0,499.9,woman,23-5-2024,United States,Michigan,Hamtramck
Ralph Lauren,Color Women By Benetton 1.7oz EDT Splash New In Box,Eau de Toilette,27.99,10.0,57.0,1595.43,woman,05-3-2024,United States,New York,Brooklyn
Calvin Klein,TIFFANY SHEER BY Tiffany & Co. FOR WOMEN MINI BOTTLE,Eau de Toilette,15.89,6.0,135.0,2145.15,woman,16-5-2024,United States,Florida,West Palm Beach
Versace,Versace Bright Crystal Absolu by Versace perfume for her EDP 3.0 oz New in Box,Eau de Parfum,54.9,72.0,1224.0,67197.6,woman,22-5-2024,United States,Texas,Dallas
Yves Saint Laurent,Gap So Pink Fragrance Spray Body Mist 8 fl oz New,Fragrances,19.98,8.0,144.0,2877.12,woman,08-5-2024,United States,Michigan,Hamtramck
Yves Saint Laurent,YSL YVES SAINT LAURENT LIBRE EDP 1.2ml .04fl oz x 1 PERFUME SPRAY SAMPLE VIAL,Eau de Parfum,7.5,10.0,171.0,1282.5,woman,21-2-2024,United States,New York,Albany
Yves Saint Laurent,Parisienne by Yves Saint Laurent EDP for Women 3 oz / 90 ml *NEW IN SEALED BOX*,Eau de Parfum,67.49,10.0,38.0,2564.62,woman,29-2-2024,United States,Florida,Miami
Versace,Versace Dylan Purple Women 3.4 oz 100 ml *Eau De Parfum* Spray Tester,Eau de Parfum,58.99,10.0,32.0,1887.68,woman,24-5-2024,United States,New Jersey,North Brunswick
Dolce & Gabbana,Victoria's Secret VERY SEXY 3.4 fl oz/100 ml EDP Spray for Women New & Sealed,Eau de Parfum,30.99,10.0,26.0,805.74,woman,20-5-2024,United States,Michigan,Saint Clair Shores
Lancôme,MIRACLE BY LANCOME L'EAU DE PARFUM 3.4 OZ / 100 ML SPRAY NEW & SEALED IN BOX,Eau de Parfum,32.99,10.0,65.0,2144.35,woman,24-5-2024,United States,California,Running Springs
Dolce & Gabbana,273 RODEO DRIVE Fred Hayman Women perfume edp 2.5 oz NEW IN BOX,Eau de Parfum,22.97,24.0,591.0,13575.27,woman,21-5-2024,United States,Texas,Dallas
Versace,Clean Reserve Skin by Clean Eau De Parfum Spray (Unisex Tester) 3.4 oz For Women,Eau de Parfum,66.69,8.0,6.0,400.14,woman,22-5-2024,United States,New York,New York
Yves Saint Laurent,YSL Black Opium EDP Women - Hypnotic Coffee & Vanilla 3oz Sealed,Eau de Parfum,44.99,6.0,5.0,224.95,woman,17-5-2024,United States,Michigan,Hamtramck
Unbranded,JIMMY CHOO BLOSSOM 3.3 / 3.4 oz EDP Perfume Women NEW TESTER,Eau de Parfum,31.14,25.0,2503.0,77943.42,woman,24-5-2024,United States,Texas,Dallas
Lancôme,Estee Lauder Beautiful EDP 2.5 oz Classic Floral Women's Perfume,Eau de Parfum,29.49,6.0,27.0,796.23,woman,24-5-2024,United States,Michigan,Farmington
Dolce & Gabbana,Jo Malone Basil & Neroli Cologne Spray Women's Eau de  - 3.4 fl oz/100ml,Eau de Cologne,79.99,7.0,9.0,719.91,woman,05-5-2024,United States,Nevada,Las Vegas
Giorgio Armani,AERIN LILAC PATH EDP 2.0ml .07fl oz x 1 PERFUME SPRAY SAMPLE,Eau de Parfum,8.0,10.0,34.0,272.0,woman,29-3-2024,United States,New York,Albany
Giorgio Armani,Escada Miami Blossom for Women Eau De Toilette 3.3oz-100ml Spray New (BR36,Eau de Toilette,42.9,3.0,8.0,343.2,woman,10-5-2024,United States,California,Los Angeles
Dolce & Gabbana,Burberry Her Eau De Parfum 3-Pcs Set  / New With Box,Eau de Parfum,134.5,3.0,49.0,6590.5,woman,16-5-2024,United States,Florida,Hialeah
Carolina Herrera,Marc Jacobs Daisy Dream by Marc Jacobs 3.4 oz EDT Perfume for Women New In Box,Eau de Toilette,58.98,10.0,3088.0,182130.24,woman,23-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,"2x Burberry HER Eau de Parfum EDP Sample Spray .05oz, 1.5ml Each New in Cards",Eau de Parfum,9.89,5.0,258.0,2551.62,woman,22-5-2024,United States,New Jersey,Phillipsburg
Paco Rabanne,Coach Floral by Coach EDP 3 / 3.0 oz Perfume for Women Brand New Tester,Eau de Parfum,34.33,10.0,767.0,26331.11,woman,22-5-2024,United States,New Jersey,Hackensack
Versace,Versace Ladies Dylan Turquoise Gift Set Fragrances 8011003873487,Fragrances,54.51,3.0,20.0,1090.2,woman,23-5-2024,United States,New York,Brooklyn
Paco Rabanne,Coach Love 1.7 oz EDP Spray Womens Perfume 50 ml NIB,Eau de Parfum,48.99,10.0,7.0,342.93,woman,24-5-2024,United States,New Jersey,Edison
Unbranded,Ariana Grande Cloud Pink EDP 3.4oz Women's Perfume New Sealed,Eau de Parfum,30.49,6.0,18.0,548.82,woman,23-5-2024,United States,Michigan,Detroit
Giorgio Armani,NEW Women's My Way EDP Spray 3oz Giorgio Arm.ani Eau De Parfum Sealed/Fast Ship!,Eau de Parfum,38.69,10.0,3.0,116.07,woman,15-5-2024,Hong Kong,Texas,Houston
Calvin Klein,Obsession By Calvin Klein Women 0.5 oz 15 ml Eau de Parfum Spray Mini New,Eau de Parfum,10.35,10.0,182.0,1883.7,woman,07-5-2024,United States,California,Westminster
Unbranded,Dossier FRUITY BROWN SUGAR Eau de Parfum 1.7 Fl oz / 50 mL Perfume NEW IN BOX,Eau de Parfum,20.0,4.0,47.0,940.0,woman,16-4-2024,United States,California,Los Angeles
Lancôme,Givenchy Irresistible  For Women Eau de Parfum Mini Bottle 0.27 Fl Oz New,Eau de Parfum,21.9,7.0,4.0,87.6,woman,23-4-2024,United States,Texas,Rowlett
Lancôme,Lancome Tresor Women's EDP 3.4 oz Spray,Eau de Parfum,42.99,10.0,17.0,730.83,woman,17-5-2024,United States,Michigan,Allen Park
Dolce & Gabbana,VICTORIA'S SECRET TEASE 3.4 FL OZ 100 ML EAU DE PARFUM BRAND NEW SEALED BOX,Eau de Parfum,29.9,6.0,9.0,269.1,woman,22-5-2024,United States,Michigan,Warren
Dolce & Gabbana,Rue 21 Pink ICE Perfume Spray 1.7 FL OZ New (Unboxed),Eau de Parfum,22.45,5.0,2.0,44.9,woman,19-5-2024,United States,New York,Brooklyn
Lancôme,La Vie Est Belle By Lancôme 2.5 OZ L'Eau De Parfum For Women,Eau de Parfum,37.99,10.0,77.0,2925.23,woman,08-5-2024,United States,Alabama,Thomasville
Dolce & Gabbana,TOVA BEVERLY HILLS SIGNATURE for Women Perfume 2 pcs 0.34 oz EDP Spray + Refill,Eau de Parfum,13.95,7.0,22.0,306.9,woman,23-5-2024,United States,United States, Beauty Maxima
Dolce & Gabbana,FENTY by RIHANNA Eau de Parfum 1.5ml Sample Size Travel Mini NIB. Authentic.,Eau de Parfum,12.49,5.0,10.0,124.9,woman,04-5-2024,United States,Oregon,Portland
Versace,Christian Dior Addict Eau Fraiche EDT For Women 3.4 oz / 100 ml *NEW*,Eau de Toilette,74.99,8.0,28.0,2099.72,woman,01-3-2024,United States,Florida,Miami
Versace,ELLIS BROOKLYN Salt EDP Splash .25oz/7.5mL Womens Travel Perfume - NEW in Box!,Eau de Parfum,13.44,3.0,30.0,403.2,woman,14-5-2024,United States,New Hampshire,Manchester
Unbranded,Cloud by Ariana Grande for Women EDP Spray 3.4 oz / 100 ml New Sealed In Box,Eau de Parfum,35.99,9.0,49.0,1763.51,woman,20-5-2024,United States,Nevada,Laughlin
Lancôme,Lancome Tresor 3.4 oz EDP Romantic & Sophisticated for Women New,Eau de Parfum,44.99,5.0,14.0,629.86,woman,08-5-2024,United States,Michigan,Macomb
Ralph Lauren,Ralph Lauren Romance Rose Eau de Parfum 3.4 oz 100 ml Brand New Sealed,Eau de Parfum,44.99,7.0,3.0,134.97,woman,20-5-2024,United States,Michigan,Warren
Dolce & Gabbana,Jo Malone London Grapefruit Cologne 3.4 oz,Eau de Parfum,73.99,7.0,52.0,3847.48,woman,19-5-2024,United States,Nevada,Las Vegas
Dolce & Gabbana,That Moment by One Direction 3.4 oz / 100 ml Edp spy perfume for women femme,Eau de Parfum,34.85,10.0,545.0,18993.25,woman,17-5-2024,United States,California,Lynwood
Unbranded,Cloud by Ariana Grande 3.4 oz / 100 ML EDP Perfume for Women New In Box,Eau de Parfum,38.99,9.0,23.0,896.77,woman,22-5-2024,United States,Arizona,Phoenix
Yves Saint Laurent,2.5 Loves Baby Soft Body Mist for Women Fragrance/Cologne NEW Whisper Soft 2.5oz,Eau de Cologne,25.99,3.0,17.0,441.83,woman,06-4-2024,United States,Florida,Kissimmee
Paco Rabanne,Un Jardin Sur Le Nil by Hermes 3.3 / 3.4 oz Perfume for Women Brand New Tester,Eau de Toilette,58.08,10.0,278.0,16146.24,woman,21-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,Vilhelm Parfumerie A Lilac A Day Eau De Parfum Spray Women 3.4 Oz / 100ml,Eau de Parfum,108.99,9.0,11.0,1198.89,woman,14-5-2024,United States,Pennsylvania,Feasterville-Trevose
Calvin Klein,Donna Karan Cashmere Mist EDP 3.4oz Women's Fragrance New Sealed,Eau de Parfum,29.99,6.0,26.0,779.74,woman,22-5-2024,United States,Michigan,Detroit
Ralph Lauren,Michael Kors CLASSIC(Original Formula) Eau De Parfum 3-Pcs Set  / New With Box,Eau de Parfum,299.99,10.0,92.0,27599.08,woman,21-5-2024,United States,New York,Long Island City
Versace,Versace Bright Crystal Women's EDT 6.7 oz Spray,Eau de Toilette,52.79,10.0,23.0,1214.17,woman,21-5-2024,United States,Michigan,Allen Park
Versace,Versace Bright Crystal EDT 3oz Women's Scent Spray New,Eau de Toilette,33.0,5.0,18.0,594.0,woman,23-5-2024,United States,Michigan,Detroit
Unbranded,Ariana Grande Ladies Mod Vanilla EDP Spray 3.4 oz Fragrances 810101501227,Fragrances,53.57,3.0,10.0,535.7,woman,24-5-2024,United States,New York,Brooklyn
Carolina Herrera,Carolina Herrera Good Girl 2.7 oz EDP Bold Women's Perfume Heel Bottle Design,Eau de Parfum,49.99,6.0,35.0,1749.65,woman,10-5-2024,United States,Michigan,Detroit
Giorgio Armani,Bright Crystal 6.7 oz / 200mL Eau De Toilette Perfume For Women Brand New Sealed,Eau de Toilette,48.9,10.0,33.0,1613.7,woman,21-5-2024,United States,California,Running Springs
Dolce & Gabbana,Dolce & Gabbana Devotion 1.7 oz EDP Perfume for Women New In Box,Eau de Parfum,58.69,10.0,23.0,1349.87,woman,24-5-2024,United States,New Jersey,Hackensack
Versace,Kim Kardashian True Reflection Eau De Parfum Spray. Perfume for Women. 1 fl.oz,Eau de Parfum,9.49,5.0,491.0,4659.59,woman,23-5-2024,United States,Florida,Miami
